MOF	molecule	H	H_predict
KINHAS	1,5-heptadiene	74.61905300000001	75.51925337529677
KINHAS	3-methylpentane	75.13898775	72.39942993257563
KINHAS	4-methyl-1-hexene	75.97032687	72.4964637485586
KINHAS	propyl alcohol	76.72873453	69.50125888549806
KINHAS	4-methyl-4-penten-2-one	78.31350479	77.61074369814605
KINKAV	ethene	30.06828534	32.16408932553777
KINKAV	neopentane	37.656386	29.096271615075985
KINKAV	propene	41.55363666	44.40279425905865
KINKAV	propane	43.72131901	47.07555303852798
KINKAV	hydrogen cyanide	44.83797271	43.0160213871427
KINKAV	4,4-dimethyl-1-pentene	50.07135905	42.73638085519599
KINKAV	dimethyl ether	51.71436099	50.04111613063023
KINKAV	dimethylamine	53.48723206	57.60786328139576
KINKAV	2,3-dimethylbutane	58.81716307	61.10156187083572
KINKAV	acetaldehyde	60.52147978	58.11197226235877
KINKAV	isopentane	61.64369729	64.77804156463317
KINKAV	methyl propyl ether	62.085303700000004	65.03503046840308
KINKAV	ethylamine	62.22489136	60.8050174905839
KINKAV	2-pentene	63.88063424	66.62384553418673
KINKAV	acetonitrile	66.14958196	63.74500707283745
KINKAV	acetone	67.33002455	68.84389390836436
KINKAV	3-methylpentane	70.42682371	70.90608735801153
KINKAV	isopropyl alcohol	73.10502901	72.64509230978348
KINKAV	propionitrile	74.13867749	70.98364014320644
KINKAV	propyl alcohol	74.56136222	75.12629557030402
KINKAV	4-methyl-1-hexene	77.924123	81.50192875902843
KINKAV	1,5-heptadiene	81.38389491	82.17944812525641
KINKAV	methyl propyl ketone	89.36954243	89.03708346435347
KINKAV	4-hexen-2-one	97.85075736	96.33187303656332
KIXXOG	isopropyl alcohol	-32.366248399999996	-29.696527670279753
KIXXOG	propene	-5.893335095	-3.634277397840041
KIXXOG	ethane	-2.857761065	0.12862187960056293
KIXXOG	dimethylamine	2.601485394	4.93162274598418
KIXXOG	ethene	4.392642931	3.632309968306489
KIXXOG	methane	7.28697816	4.792194560380728
KIXXOG	propyl alcohol	8.966963913999999	6.389685075766962
KIXXOG	ethylamine	15.32414028	16.024308209733356
KIXXOG	acetone	20.16231283	17.28135055598936
KIXXOG	propionitrile	40.17726509	39.01155187031976
KIXXOG	hydrogen cyanide	48.26476301	46.631067411526395
KIYMAI	1,5-heptadiene	-16.66988919	-13.505663006159397
KIYMAI	isopentane	-15.39965638	-13.409695999026237
KIYMAI	isobutane	-10.02343954	-3.597411982844446
KIYMAI	methane	15.14931399	18.274671657508016
KIYMAI	ethane	19.60509349	21.552766393983056
KIYMAI	propane	20.90167261	19.967025657584497
KIYMAI	ethene	20.96917987	19.583681230695063
KIYMAI	propene	26.12461664	20.813823902442756
KIYMAI	2-pentene	26.55017932	26.954373397664074
KIYMAI	methyl propyl ether	30.45575477	33.21315094466052
KIYMAI	methyl propyl ketone	33.18447529	35.31412680792391
KIYMAI	methyl isopropyl ether	38.69736989	33.36053078267497
KIYMAI	isopropyl alcohol	51.84537787	55.738846246300625
KIYMAI	dimethylamine	57.29017492	56.67907500680964
KIYMAI	4-methyl-4-penten-2-one	58.33013334	54.3470595094601
KIYMAI	hydrogen cyanide	63.21308861	64.53582139928007
KIYMAI	propyl alcohol	66.22611346	63.02769051375035
KIYMAI	acetone	67.85681464	64.85690021105154
KIYMAI	acetonitrile	72.40997577	71.3297408177351
KIYMAI	acetaldehyde	73.31577381	70.97811794682902
KOMHAW	neopentane	-17.16125784	-4.572681592980734
KOMHAW	methyl tert-butyl ether	-4.208387049	-4.5380881428570925
KOMHAW	4-methyl-1-hexene	8.752347978	9.480255760500114
KOMHAW	1,5-heptadiene	14.28552073	18.875281526103855
KOMHAW	3-methylpentane	33.80629092	35.03945889627861
KOMHAW	ethane	36.69934534	41.34003797105888
KOMHAW	2,3-dimethylbutane	38.529666299999995	30.92653851110163
KOMHAW	isobutane	40.10198102	31.073207521031406
KOMHAW	methyl isopropyl ether	43.83949797	45.096333125502696
KOMHAW	methyl propyl ketone	45.57211726	47.3400783923968
KOMHAW	propene	46.09185796	45.84059547720089
KOMHAW	propane	47.68244004	50.46893750105404
KOMHAW	hydrogen cyanide	49.06067149	50.666610985325036
KOMHAW	isopentane	51.52132057	39.43567632036186
KOMHAW	methyl propyl ether	51.71394946	55.66679514691023
KOMHAW	2-pentene	54.27748859	55.63159662925353
KOMHAW	4-hexen-2-one	55.47815776	59.00725583182123
KOMHAW	acetone	57.86113476	57.56615234027308
KOMHAW	dimethylamine	58.15083337	61.75312638387745
KOMHAW	acetaldehyde	67.78497787	62.871871981843285
KOMHAW	acetonitrile	70.13055577	68.7713284593767
KOMHAW	isopropyl alcohol	70.13220737	71.77635169631078
KOMHAW	ethylamine	70.70196687	71.9186712049118
KOMHAW	propionitrile	77.73722772	73.38047895371096
KOMHAW	propyl alcohol	91.13046553	82.42037730747013
KUNWEW	methane	20.03657214	20.767031585888084
KUNWEW	ethene	27.84283509	28.46431143461516
KUNWEW	hydrogen cyanide	37.02092029	38.20631846355603
KUNWEW	propene	38.80271815	39.029587475849524
KUNWEW	propane	41.3845768	42.06899669221075
KUNWEW	acetonitrile	47.320072100000004	49.47355370260695
KUNWEW	isobutane	51.3536389	50.98988967913923
KUNWEW	propionitrile	55.21730816	57.096030340151614
KUNWEW	methyl propyl ether	58.57042134	61.61310485444036
KUNWEW	acetone	59.36298152	58.214012994907385
KUNWEW	2-pentene	60.82618696	63.636440746556765
KUNWEW	ethylamine	61.727279700000004	58.43085183540681
KUNWEW	methyl isopropyl ether	63.74435043	65.35088550803448
KUNWEW	dimethylamine	65.92643177	59.308758178745194
KUNWEW	methyl tert-butyl ether	66.22100615	66.7625359634924
KUNWEW	3-methylpentane	73.39473444	73.54072635898456
KUNWEW	isopropyl alcohol	73.81386042	67.64286424969787
KUNWEW	4,4-dimethyl-1-pentene	74.58739659	70.68991740405589
KUNWEW	1,5-heptadiene	79.88804090000001	82.94143459384857
KUNWEW	4-methyl-1-hexene	80.83925569	81.65999500363752
KUNWEW	4-methyl-4-penten-2-one	88.28043659	89.98379212857718
LABJUV	methane	18.67982846	19.49908249999498
LABJUV	ethene	25.65626201	26.53494003392719
LABJUV	propene	35.55177017	34.980612555866394
LABJUV	propane	37.85107025	36.72838160055086
LABJUV	dimethyl ether	40.8688541	41.244591181693345
LABJUV	acetaldehyde	42.18702958	42.69257085346918
LABJUV	ethylamine	43.32621695	44.37028252112827
LABJUV	acetonitrile	45.011801899999995	43.52221377785626
LABJUV	dimethylamine	43.74903153	42.53779559428055
LABJUV	isobutane	46.60410704	44.96807296302833
LABJUV	propionitrile	49.87853708	49.51053099996333
LABJUV	propyl alcohol	52.04116441	53.58516438798539
LABJUV	acetone	52.38393925	52.2672863016573
LABJUV	2-pentene	54.5370826	56.84379646078374
LABJUV	isopentane	55.64154556	57.31705277420963
LABJUV	methyl isopropyl ether	57.01866006	56.39172525896143
LABJUV	2,3-dimethylbutane	62.92124759	64.7713682365575
LABJUV	3-methylpentane	64.08185484	64.47817777991949
LABJUV	4,4-dimethyl-1-pentene	65.84733702	64.48409666727831
LABJUV	1,5-heptadiene	71.25777581	70.61577528761752
LABJUV	4-methyl-1-hexene	71.71015799	71.4642650347874
LABJUV	methyl propyl ketone	73.24875939	71.66109891668187
LACJAC	methyl tert-butyl ether	-24.3604795	-14.008077523795919
LACJAC	methane	24.27516265	25.106099253929774
LACJAC	ethene	34.37948606	34.81678026149054
LACJAC	hydrogen cyanide	37.96503896	39.55387624807454
LACJAC	ethane	38.5133414	38.13553903384687
LACJAC	isobutane	41.43663939	44.28698471783616
LACJAC	propene	48.16051756	47.179056374434026
LACJAC	2,3-dimethylbutane	48.53213647	44.20739128370785
LACJAC	dimethyl ether	49.84547406	50.38353021965607
LACJAC	propane	49.84665137	47.22720931106143
LACJAC	3-methylpentane	51.77188933	51.67182441616752
LACJAC	acetonitrile	54.51665041	54.0680480677055
LACJAC	acetaldehyde	54.40173541	53.87925329056894
LACJAC	methyl isopropyl ether	56.24169297	54.92224641245487
LACJAC	dimethylamine	58.83816748	57.98892790084442
LACJAC	acetone	59.49858896	61.46497793679846
LACJAC	methyl propyl ether	60.25682641	57.58802551249155
LACJAC	ethylamine	60.78552189	60.27364598125225
LACJAC	2-pentene	61.28365141	60.01501324538087
LACJAC	isopropyl alcohol	62.78350602	61.33033351702719
LACJAC	propionitrile	63.12382771	61.276920515955254
LACJAC	propyl alcohol	67.9038585	66.23404442750916
LACJAC	1,5-heptadiene	70.04988576	73.93694604698261
LACJAC	methyl propyl ketone	71.43673445	70.09552021734578
LACJAC	4-hexen-2-one	71.85910384	75.96398660179882
LACJAC	4-methyl-4-penten-2-one	78.44064388	74.81056770025488
LAGCED	methane	16.66291894	18.31473376131179
LAGCED	ethene	23.6004632	24.12277477944279
LAGCED	ethane	26.4617596	26.458253481293774
LAGCED	hydrogen cyanide	32.40702894	32.23944576602208
LAGCED	propene	33.07597249	32.2454352422619
LAGCED	propane	35.13373375	34.63534752791033
LAGCED	dimethylamine	43.97634113	44.666609233350215
LAGCED	isobutane	44.01067753	42.07385306145108
LAGCED	2-pentene	44.46105025	48.327178996845674
LAGCED	methyl propyl ether	44.98154271	46.48449668663859
LAGCED	ethylamine	45.16664256	45.02955727826474
LAGCED	isopentane	45.67676689	48.388598488156354
LAGCED	neopentane	47.94225225	45.157594387869835
LAGCED	acetonitrile	49.28983865	44.52809430444731
LAGCED	3-methylpentane	50.29315403	53.37296114281288
LAGCED	methyl tert-butyl ether	51.91691091	54.9588688155559
LAGCED	2,3-dimethylbutane	52.16814044	54.07182965797797
LAGCED	propyl alcohol	52.848719700000004	55.86821359798255
LAGCED	propionitrile	52.98660847	48.99042204277784
LAGCED	acetone	53.51458916	49.110522309408815
LAGCED	isopropyl alcohol	54.44370077	54.32475172442528
LAGCED	4-methyl-1-hexene	55.06633917	57.8596046507155
LAGCED	4,4-dimethyl-1-pentene	55.8351973	56.12516226157066
LAGCED	1,5-heptadiene	55.87832506	59.54136069880543
LAGCED	methyl isopropyl ether	58.51895598	53.38356568296235
LAGCED	methyl propyl ketone	63.38095396	61.70261772291122
LAGCED	4-methyl-4-penten-2-one	67.64996427	65.98449338196804
LAGCED	4-hexen-2-one	68.30385851	67.08766640231342
LAGNUE	ethene	24.62437191	22.37910906744767
LAGNUE	hydrogen cyanide	24.91115428	25.450046144441284
LAGNUE	acetonitrile	34.0642778	34.735540762523385
LAGNUE	dimethyl ether	32.9767203	37.705212538223506
LAGNUE	propene	34.15731021	33.573971565014816
LAGNUE	acetaldehyde	34.46475518	36.16410463625405
LAGNUE	propane	36.5608843	35.764603501100325
LAGNUE	dimethylamine	37.44358852	38.21889739256959
LAGNUE	propionitrile	40.41160753	40.800977535293754
LAGNUE	acetone	45.62560774	47.039780313096685
LAGNUE	isobutane	46.08415334	46.257697556542375
LAGNUE	isopropyl alcohol	48.80966434	49.22611447379568
LAGNUE	methyl propyl ether	50.35525769	45.384875447758375
LAGNUE	methyl isopropyl ether	51.39630524	53.0004947385597
LAGNUE	2-pentene	52.86042356	49.4090689394998
LAGNUE	neopentane	53.90075361	51.08017884347531
LAGNUE	isopentane	55.43051501	56.57522261934243
LAGNUE	methyl tert-butyl ether	59.05453489	58.90609627343455
LAGNUE	methyl propyl ketone	61.85173559	63.31373667525636
LAGNUE	3-methylpentane	64.63324142	63.328529548866676
LAGNUE	2,3-dimethylbutane	65.03631005	64.87393445322964
LAGNUE	4-hexen-2-one	67.27018204	69.18490625696798
LAGNUE	1,5-heptadiene	69.17741174	67.14682152911645
LAGWEX	methane	16.3693408	16.032598342270056
LAGWEX	ethene	22.28622813	21.76105468709426
LAGWEX	ethane	24.53033096	23.970327864890262
LAGWEX	dimethyl ether	29.16012314	32.68293071557376
LAGWEX	propene	30.54613965	29.757784132419204
LAGWEX	propane	32.48889327	31.16529600248516
LAGWEX	dimethylamine	33.50694764	34.96024465219309
LAGWEX	ethylamine	35.039322	38.97531093242391
LAGWEX	hydrogen cyanide	35.832412700000006	33.24852867381096
LAGWEX	isobutane	40.44022616	37.35894150459903
LAGWEX	acetone	40.68038339	45.593003069722144
LAGWEX	acetaldehyde	43.59840387	42.10210113040235
LAGWEX	methyl propyl ether	44.69057318	42.040510627439126
LAGWEX	methyl isopropyl ether	44.83118087	46.29919727834003
LAGWEX	isopentane	48.67818931	47.16428234902742
LAGWEX	propionitrile	49.35984474	48.94579703841018
LAGWEX	propyl alcohol	51.04431787	51.85028214898555
LAGWEX	methyl tert-butyl ether	51.26436869	50.276829808226466
LAGWEX	3-methylpentane	56.83701467	56.263394659820925
LAGWEX	2,3-dimethylbutane	56.99207377	55.24674856691253
LAGWEX	4-methyl-4-penten-2-one	58.88339119	58.93534293437228
LAGWEX	4-hexen-2-one	59.75559075	61.58471369992734
LAGWEX	1,5-heptadiene	60.95622084	60.33146774508441
LAGWEX	4-methyl-1-hexene	62.97188851	62.94503242732668
LASYOU	methane	15.49996848	14.436433464152312
LASYOU	hydrogen cyanide	20.84649568	20.578047102659358
LASYOU	ethene	21.56419252	21.846322846496946
LASYOU	ethane	23.78134486	23.21035540911892
LASYOU	acetonitrile	28.73308169	30.77030466353584
LASYOU	acetaldehyde	28.94268007	30.45830242713101
LASYOU	propene	29.502885600000003	29.89192309135954
LASYOU	propane	31.12683984	30.239334131205347
LASYOU	dimethyl ether	31.13447691	32.16098375840958
LASYOU	dimethylamine	33.10606899	32.989766058710956
LASYOU	propionitrile	33.19433029	33.53524993697904
LASYOU	ethylamine	33.37073236	33.463747791611524
LASYOU	isobutane	38.15938006	37.3481489499485
LASYOU	propyl alcohol	38.52346777	39.131942007136196
LASYOU	acetone	39.12231306	37.66894856922043
LASYOU	neopentane	42.939474600000004	43.39015261986554
LASYOU	methyl isopropyl ether	43.94270758	44.61160391655346
LASYOU	2,3-dimethylbutane	50.01419776	49.606037183363476
LASYOU	3-methylpentane	51.26669158	50.957322177399675
LASYOU	methyl propyl ketone	52.84187239999999	52.8649641501971
LASYOU	4-methyl-4-penten-2-one	55.34460092	56.8856063991981
LASYOU	4-hexen-2-one	56.54597603	57.35660375134733
LASYOU	4-methyl-1-hexene	57.06582431	55.92272943497381
LASYOU	1,5-heptadiene	57.8341275	54.5862328228314
LAVSUY	methane	18.76390314	17.532351319311267
LAVSUY	ethene	25.877588	24.9751139862155
LAVSUY	hydrogen cyanide	26.360330600000005	25.867288510900977
LAVSUY	ethane	28.55586921	27.493112661059634
LAVSUY	acetonitrile	36.05900636	37.45473528685029
LAVSUY	propene	35.71520187	35.31077859020808
LAVSUY	acetaldehyde	36.52793638	38.98171692996225
LAVSUY	propane	37.88659518	36.20027982111547
LAVSUY	ethylamine	39.9412218	41.6993116631253
LAVSUY	propionitrile	42.60271912	41.789432904573225
LAVSUY	isobutane	47.04251271	46.8138602023752
LAVSUY	acetone	48.95571125	49.564285352920045
LAVSUY	isopropyl alcohol	50.75794442	49.75287966817742
LAVSUY	methyl propyl ether	52.45728708	48.28769549014886
LAVSUY	methyl isopropyl ether	54.20329353	56.04751691234586
LAVSUY	neopentane	54.62853744	54.20795321526655
LAVSUY	isopentane	56.43939299	58.08536856952459
LAVSUY	methyl tert-butyl ether	60.33300404	61.15658467625544
LAVSUY	3-methylpentane	66.03180028	66.01782449927383
LAVSUY	2,3-dimethylbutane	66.15564226	68.22586109679033
LAVSUY	4,4-dimethyl-1-pentene	71.75302543	73.2834837543377
LAVSUY	1,5-heptadiene	71.80684156	69.42321705649162
LAVSUY	4-methyl-1-hexene	73.35801418	71.86054610617857
LAVSUY	4-methyl-4-penten-2-one	73.54749844	73.74409812620931
LAVSUY	4-hexen-2-one	73.76861878	75.89685287351047
LAWGEW	methane	10.04932562	9.680495840228865
LAWGEW	ethene	13.79779941	14.00399918858181
LAWGEW	ethane	15.13055544	15.339447412601833
LAWGEW	hydrogen cyanide	17.68629886	17.12414345290485
LAWGEW	propene	18.67833897	19.271453916654963
LAWGEW	dimethyl ether	20.00756542	19.555810976642846
LAWGEW	dimethylamine	21.47374867	21.524110510958696
LAWGEW	ethylamine	21.70577521	21.556961405051872
LAWGEW	acetonitrile	25.69943806	23.619168239920047
LAWGEW	acetaldehyde	24.73489071	24.31762071329185
LAWGEW	neopentane	24.84039005	25.526945038720687
LAWGEW	propionitrile	25.72833534	26.1313246310241
LAWGEW	methyl propyl ether	26.36590369	26.601353984203232
LAWGEW	methyl isopropyl ether	26.37707264	27.848125970247878
LAWGEW	propyl alcohol	26.44463355	26.26756614221538
LAWGEW	2-pentene	27.19325091	28.50327475693812
LAWGEW	isopentane	27.20331036	28.549449726835284
LAWGEW	methyl tert-butyl ether	27.25129507	27.336373707786738
LAWGEW	3-methylpentane	31.23058087	31.234405000275096
LAWGEW	4,4-dimethyl-1-pentene	31.79900554	30.972887468140705
LAWGEW	acetone	32.15604215	31.048166690786157
LAWGEW	4-methyl-1-hexene	34.21640319	34.681643791079814
LAWGEW	4-methyl-4-penten-2-one	36.74893739	36.914543379294436
LAWGEW	methyl propyl ketone	37.99917942	37.6203275997358
LAWGEW	4-hexen-2-one	38.75018909	38.23474326536235
LAWGIA	methane	10.04880703	9.076656842441283
LAWGIA	ethene	13.7968244	13.646024898662473
LAWGIA	ethane	15.13058052	15.019421099249442
LAWGIA	hydrogen cyanide	17.33227011	17.023922561279807
LAWGIA	propene	18.67561082	19.216892296131242
LAWGIA	propane	19.529653600000003	19.46273795671846
LAWGIA	dimethyl ether	20.004842	19.99874341687007
LAWGIA	dimethylamine	21.41638842	21.74196451336635
LAWGIA	ethylamine	21.67159946	21.86842042726867
LAWGIA	isobutane	23.08606743	23.585776037342807
LAWGIA	acetaldehyde	24.30332073	23.98582759512906
LAWGIA	methyl isopropyl ether	26.33593721	27.675961724533327
LAWGIA	methyl propyl ether	26.36886052	26.719477980161688
LAWGIA	propyl alcohol	26.57009246	26.307757079054088
LAWGIA	propionitrile	26.68219838	26.006511194069358
LAWGIA	isopropyl alcohol	26.76672162	26.18764945279997
LAWGIA	isopentane	27.22735251	28.104188537332785
LAWGIA	methyl tert-butyl ether	27.24150092	27.594746951826373
LAWGIA	acetone	32.02638267	30.762836107036343
LAWGIA	4-methyl-1-hexene	34.23162845	34.56668548422292
LAWGIA	1,5-heptadiene	34.61133572	34.830866115139045
LAWGIA	4-methyl-4-penten-2-one	36.55285041	36.24855932247503
LAWGIA	4-hexen-2-one	38.47271861	37.47545256715282
LAWGOG	methane	10.0495114	9.507061235412738
LAWGOG	ethane	15.10939228	15.100221195873177
LAWGOG	hydrogen cyanide	17.23411644	17.26713297476077
LAWGOG	propene	18.67795009	19.208739383423445
LAWGOG	propane	19.53716673	19.38296792461087
LAWGOG	dimethyl ether	19.84647376	19.9475717328278
LAWGOG	ethylamine	21.61981635	21.76728411302323
LAWGOG	acetonitrile	25.08306953	23.929152788153743
LAWGOG	acetaldehyde	24.295254999999997	23.973224385194968
LAWGOG	propyl alcohol	25.84228496	26.816090766416696
LAWGOG	methyl propyl ether	26.33798625	26.665905389000905
LAWGOG	propionitrile	26.62032469	26.473495777190376
LAWGOG	isopropyl alcohol	26.69422572	26.659727221335416
LAWGOG	2-pentene	27.16861966	28.285398629663128
LAWGOG	2,3-dimethylbutane	30.72304571	30.609512987286877
LAWGOG	3-methylpentane	31.20079948	31.53226424527391
LAWGOG	4,4-dimethyl-1-pentene	31.8067581	31.12289535292497
LAWGOG	4-methyl-1-hexene	34.20347602	34.51470628262775
LAWGOG	4-methyl-4-penten-2-one	36.46550426	37.06689592541839
LAWGOG	4-hexen-2-one	38.36180157	38.130868607567685
LAWGUM	methane	10.04611778	9.653939053527688
LAWGUM	ethene	13.79013255	13.908064764332236
LAWGUM	ethane	15.10995281	15.343931653827433
LAWGUM	hydrogen cyanide	17.22475786	17.34136101529976
LAWGUM	propane	19.54525134	19.440678326157204
LAWGUM	dimethyl ether	19.81905907	19.31157550334671
LAWGUM	dimethylamine	21.35621182	21.1669643392815
LAWGUM	ethylamine	21.59384279	21.186570712594563
LAWGUM	acetonitrile	23.18450032	24.122641719282544
LAWGUM	isobutane	23.09384307	23.12565047811964
LAWGUM	acetaldehyde	24.42833903	24.234249034123867
LAWGUM	neopentane	24.82611194	24.656929492631807
LAWGUM	propyl alcohol	25.93573965	26.390337929788647
LAWGUM	methyl propyl ether	26.36433563	26.10038049511223
LAWGUM	isopropyl alcohol	26.6952451	26.14402106278208
LAWGUM	propionitrile	26.83066033	26.48399286266163
LAWGUM	methyl tert-butyl ether	27.20539906	27.67846127951589
LAWGUM	isopentane	27.24803766	27.773454224353642
LAWGUM	4,4-dimethyl-1-pentene	31.70555173	30.95617618323178
LAWGUM	1,5-heptadiene	34.68982275	34.37323967222735
LAWGUM	4-methyl-4-penten-2-one	36.39992983	37.1026550118472
LAWGUM	methyl propyl ketone	37.35860581	37.44843702204237
LAWGUM	4-hexen-2-one	38.22558048	37.85444077483793
LEDCAA	methyl propyl ether	-49.46608525	-47.206489784946704
LEDCAA	isopropyl alcohol	-0.988159517	0.8620577454445122
LEDCAA	propane	23.08826064	19.870907159780465
LEDCAA	propyl alcohol	26.87468535	24.881079431868237
LEDCAA	ethane	30.01720361	29.187990542163497
LEDCAA	propene	30.5588151	30.94983915855294
LEDCAA	hydrogen cyanide	34.90926293	41.349850049716345
LEDCAA	dimethylamine	36.63285885	38.061378752218026
LEDCAA	dimethyl ether	37.14248501	37.75504183688666
LEDCAA	acetonitrile	45.65864057	43.83345422659349
LEDCAA	propionitrile	44.52892643	44.006809616336945
LEDCAA	acetaldehyde	49.12815631	44.33950205091869
LEGGEK	3-methylpentane	-14.32126367	-15.237162107134576
LEGGEK	isopentane	-6.762279722000001	0.2372780184557254
LEGGEK	isobutane	-4.624120511	5.574203320153497
LEGGEK	methyl isopropyl ether	23.64646194	31.79031421081953
LEGGEK	methane	28.48350892	29.156728754207176
LEGGEK	ethene	38.35433805	37.116359443206996
LEGGEK	propane	49.959086	43.13792226023355
LEGGEK	4-methyl-4-penten-2-one	65.59393667	75.03452179589276
LEGGEK	2-pentene	67.94272609	65.85162998983051
LEGGEK	1,5-heptadiene	76.63643603	75.829191458784
LEGGEK	isopropyl alcohol	79.72167324	85.69392813228455
LEGGEK	dimethylamine	90.80525256	90.45897242425903
LEGGEK	acetone	104.2309698	103.10031717330516
LEGGEK	propyl alcohol	104.34384770000001	105.15235033736167
LEGGEK	acetaldehyde	109.0141524	104.51396327083025
LEGGEK	acetonitrile	114.5478136	116.01852320312247
LEGGEK	methyl propyl ketone	116.38745729999998	104.62223294879479
LEGGEK	4-hexen-2-one	125.6935215	121.71067072309442
LEGGEK	propionitrile	132.0574686	122.7403922389182
LELMIA01	ethene	24.66049259	26.08200197117485
LELMIA01	ethane	27.054003100000003	27.568133267149637
LELMIA01	dimethylamine	40.16336643	41.093896733700284
LELMIA01	isobutane	44.467192100000005	43.032094047749666
LELMIA01	hydrogen cyanide	48.95022555	49.86835320123124
LELMIA01	methyl propyl ether	49.50413969	50.5912338719406
LELMIA01	dimethyl ether	50.79434035	50.675511207970445
LELMIA01	2-pentene	51.79896439	52.98658725917813
LELMIA01	methyl isopropyl ether	52.79190291	54.60826787602999
LELMIA01	isopentane	53.95027618	52.278902067304514
LELMIA01	ethylamine	55.76193817	56.55798868646525
LELMIA01	acetonitrile	63.1502809	62.93170488725802
LELMIA01	acetaldehyde	62.00579448	61.09485513354672
LELMIA01	3-methylpentane	63.29385219	63.3323559807774
LELMIA01	2,3-dimethylbutane	63.69023129	63.28049865594023
LELMIA01	4,4-dimethyl-1-pentene	68.88623577	68.32811734886702
LELMIA01	4-methyl-1-hexene	70.12644437	71.13662380407838
LELMIA01	isopropyl alcohol	70.26662209	69.96788184105202
LELMIA01	acetone	70.27198423	66.1027408737736
LELMIA01	propyl alcohol	71.29219245	71.59283863136694
LELMIA01	4-methyl-4-penten-2-one	81.50520294	82.65179069230864
LELMIA01	methyl propyl ketone	83.26043805	82.03672810614334
LEMNOH	isopropyl alcohol	-14.88687392	-15.64983607129749
LEMNOH	propane	-2.084997614	-3.3067975341366767
LEMNOH	acetone	5.257942513	2.1995874190009723
LEMNOH	ethane	6.2806480879999995	9.819573234202617
LEMNOH	propene	6.765452569	8.647705206088402
LEMNOH	methane	9.119933993	9.194499195190204
LEMNOH	ethene	10.72310554	11.30371539287837
LEMNOH	dimethylamine	13.28830336	15.630350049281242
LEMNOH	ethylamine	21.79476267	20.256514153067638
LEMNOH	dimethyl ether	22.54134885	23.610660613412
LEMNOH	propionitrile	25.91243106	24.358853992554078
LEMNOH	acetonitrile	27.25746787	28.345492937416264
LEMNOH	hydrogen cyanide	34.19663086	31.467295104680645
LIFWEE	methane	20.33182701	21.728845438811025
LIFWEE	2,3-dimethylbutane	21.491569100000003	39.19917583569648
LIFWEE	ethane	30.37476885	32.23611914381969
LIFWEE	propene	36.80160897	38.647527784264305
LIFWEE	hydrogen cyanide	37.54665734	36.75457561160031
LIFWEE	isopentane	45.80111409	44.87977509993407
LIFWEE	acetonitrile	47.75384014	48.905416214700026
LIFWEE	3-methylpentane	48.505027399999996	45.65539582343675
LIFWEE	acetaldehyde	48.64078092	48.331685507802185
LIFWEE	dimethylamine	49.12036127	49.320715297373525
LIFWEE	4,4-dimethyl-1-pentene	49.19000870000001	41.41510092510599
LIFWEE	dimethyl ether	49.92727733	44.47732698820805
LIFWEE	ethylamine	51.11859033	49.74848930270958
LIFWEE	methyl tert-butyl ether	52.36111361	47.34910027788634
LIFWEE	4-methyl-1-hexene	53.53971711	55.256237512213225
LIFWEE	acetone	55.06641395	55.417265774387126
LIFWEE	methyl propyl ether	56.14478489	54.991983010335424
LIFWEE	isopropyl alcohol	56.41677418	56.69067019799934
LIFWEE	methyl propyl ketone	66.8753257	65.09849078648755
LIFWEE	4-methyl-4-penten-2-one	68.42354713	68.37691906272647
LIFWEE	1,5-heptadiene	69.73156051	66.86527059653847
LIFWEE	4-hexen-2-one	71.07406971	74.00618452231822
LIFWOO	methane	22.55897138	22.90767662335783
LIFWOO	neopentane	30.08532608	37.18367496025289
LIFWOO	ethene	31.399439	29.90884069913353
LIFWOO	hydrogen cyanide	33.43080385	35.94439880672521
LIFWOO	ethane	34.77970998	33.38136035240375
LIFWOO	propene	43.84470547	41.17964897352978
LIFWOO	propane	46.25514846	44.30907790673892
LIFWOO	dimethyl ether	46.66460338	49.151125726086946
LIFWOO	4,4-dimethyl-1-pentene	49.90660233	53.01632725033674
LIFWOO	isobutane	52.52166719	53.093556180783736
LIFWOO	propionitrile	53.65900877	56.80198474575941
LIFWOO	acetone	56.67399778	61.672589037627525
LIFWOO	isopentane	64.58869036	61.37417013351194
LIFWOO	methyl isopropyl ether	64.73748757	68.21048512238843
LIFWOO	dimethylamine	64.98878984	60.55190661870975
LIFWOO	methyl propyl ether	65.9903868	61.829368100486334
LIFWOO	2-pentene	67.55659158	63.130845418360046
LIFWOO	2,3-dimethylbutane	70.01673072	69.85083449252141
LIFWOO	3-methylpentane	77.23771189	77.15463565057576
LIFWOO	isopropyl alcohol	79.73616776	77.45517014098235
LIFWOO	propyl alcohol	80.51362669	78.36246646786128
LIFWOO	methyl propyl ketone	81.34885655	80.01323845834169
LIFWOO	4-methyl-4-penten-2-one	86.95508055	87.50772027292379
LIFWOO	4-hexen-2-one	87.61918986	88.77275613837948
LIHSEB	hydrogen cyanide	5.477723978999999	5.320934865276431
LIKFOB	isobutane	-66.59279699	-61.616159432419444
LIKFOB	propane	4.413914167	-3.035422177701688
LIKFOB	isopropyl alcohol	4.81679192	1.410747061875655
LIKFOB	propyl alcohol	8.565658083999999	12.348672044027225
LIKFOB	dimethyl ether	14.534846900000002	19.117509407666947
LIKFOB	methane	15.03443644	12.24557450035943
LIKFOB	ethene	21.39248299	17.302443184538667
