MOF	molecule	K	K_predict
PASTOU	methyl tert-butyl ether	2.06514	1.6451307486434885
PASTOU	2,3-dimethylbutane	2.9950900000000003	3.945781960000037
PASTOU	methyl propyl ketone	0.17912899999999998	0.16055988009285377
PASTOU	3-methylpentane	5.22586	4.621245619465582
PASTOU	4-methyl-4-penten-2-one	7.38685	7.201001869711676
PASTOU	4,4-dimethyl-1-pentene	39.3912	14.881105635092238
PASTOU	1,5-heptadiene	103.876	141.89801640903352
PEGBUA	ethene	1.29e-05	1.5425409018174912e-05
PEGBUA	ethane	1.75e-05	4.515391084302338e-05
PEGBUA	3-methylpentane	2.8e-10	1.2846743735003405e-10
PEGBUA	hydrogen cyanide	0.00028215	0.0004296430325497723
PEGBUA	propene	2.8499999999999998e-05	2.656364592104004e-05
PEGBUA	methyl isopropyl ether	2.37e-07	2.410744682833379e-07
PEGBUA	isopentane	2.11e-08	1.396238631702729e-08
PEGBUA	4-methyl-4-penten-2-one	1.58e-09	1.7375838390081408e-09
PEGBUA	methyl propyl ketone	4.33e-10	7.59512335257066e-10
PEGBUA	2-pentene	3.5700000000000003e-07	1.3003127067951621e-06
PEGBUA	methyl propyl ether	1.59e-06	4.251630264194049e-06
PEGBUA	dimethyl ether	0.000358801	0.00039422879194982315
PEGBUA	acetonitrile	0.00110351	0.001111124226751886
PEGBUA	acetaldehyde	0.00199241	0.0012067625118928342
PEGBUA	1,5-heptadiene	1.14e-07	3.975473694054028e-07
PEGBUA	propyl alcohol	7.82e-05	7.552360860470595e-05
PEGBUA	acetone	0.00082978	0.0003610210538713876
PEGBUA	ethylamine	0.00144078	0.0005496113514975646
PEGBUA	isopropyl alcohol	8.09e-05	2.6744428546341212e-05
PEGBUA	dimethylamine	0.00093333	0.0006590072352152743
PEGBUA	propionitrile	0.00461291	0.0023198201953589116
PELNEA01	isopropyl alcohol	1.12e-12	9.902815530857932e-13
PELNEA01	propane	1.16e-11	1.3680043226339829e-11
PELNEA01	propyl alcohol	2.65e-12	3.565779286066611e-12
PELNEA01	methane	3.5899999999999997e-07	2.9105235799674706e-07
PELNEA01	propene	7.9e-10	9.319139524115323e-10
PELNEA01	dimethyl ether	1.53e-08	2.6055546289780307e-08
PELNEA01	ethane	1.37e-07	3.168001006681794e-08
PELNEA01	acetone	3.09e-09	3.337595356377234e-10
PELNEA01	propionitrile	4.1100000000000004e-08	1.9281136142249567e-07
PELNEA01	hydrogen cyanide	0.000101675	0.0003228341604256344
PELNEA01	acetonitrile	1e-05	1.3176298974748574e-05
PELNEA01	ethylamine	9.85e-08	1.091555205070321e-07
PELNEA01	acetaldehyde	3.85e-05	3.4357091397799265e-05
PEMRIK	methane	2.5e-05	1.4600290462093663e-05
PEMRIK	ethene	0.000339106	0.00022639716292435517
PEMRIK	ethane	0.0009012919999999999	0.0006853210571903745
PEMRIK	hydrogen cyanide	0.000858858	0.0012893205665235868
PEMRIK	propene	0.0103485	0.008166316049563424
PEMRIK	propane	0.020962	0.01890165689486153
PEMRIK	dimethyl ether	0.018278299999999997	0.028474587268328896
PEMRIK	acetaldehyde	0.0478626	0.057953551517119145
PEMRIK	ethylamine	0.05830459999999999	0.11622734669477133
PEMRIK	dimethylamine	0.0602755	0.1105951120311642
PEMRIK	acetonitrile	0.123518	0.11224182802803137
PEMRIK	neopentane	0.833045	0.6537353873942097
PEMRIK	isopropyl alcohol	0.17668499999999998	0.3502430427352548
PEMRIK	propionitrile	1.5190299999999999	1.2593267154993293
PEMRIK	methyl propyl ether	1.8676700000000002	1.9370054439598583
PEMRIK	propyl alcohol	0.10080700000000001	0.23039313904924516
PEMRIK	2-pentene	3.98774	3.954428489988401
PEMRIK	isopentane	4.49064	5.590375464404707
PEMRIK	methyl isopropyl ether	5.00401	6.821756927326441
PEMRIK	methyl tert-butyl ether	29.6547	15.648388231035128
PEMRIK	2,3-dimethylbutane	45.033	23.148270201865994
PEMRIK	3-methylpentane	74.6265	43.773784875631584
PEMRIK	methyl propyl ketone	10.6111	11.218986345582046
PEMRIK	1,5-heptadiene	838.4010000000001	763.3384366387698
PEMRIK	4-methyl-1-hexene	653.359	395.19337997451754
PEPXIS	hydrogen cyanide	2.3899999999999998e-15	2.598125634109406e-15
PEVPUD	methane	3.67e-06	2.0442140090538935e-06
PEVPUD	ethane	1.29e-05	1.2695407260070851e-05
PEVPUD	propene	3.04e-05	3.404185282662669e-05
PEVPUD	propane	3.84e-05	4.3972429026718704e-05
PEVPUD	hydrogen cyanide	1.58e-05	1.7581807384562368e-05
PEVPUD	dimethyl ether	3.8e-05	4.772416553848774e-05
PEVPUD	dimethylamine	5.7700000000000007e-05	8.994310786331582e-05
PEVPUD	isobutane	9.7e-05	6.056081624201511e-05
PEVPUD	ethylamine	6.0599999999999996e-05	8.94076031491473e-05
PEVPUD	neopentane	0.00018046	0.0001503096890227117
PEVPUD	methyl propyl ether	0.000202063	0.0002994139516510426
PEVPUD	isopentane	0.000279507	0.0003796084214462236
PEVPUD	acetonitrile	8.06e-05	7.790939841699565e-05
PEVPUD	methyl isopropyl ether	0.000229907	0.00019727080196991416
PEVPUD	acetaldehyde	7.47e-05	6.81469696789603e-05
PEVPUD	methyl tert-butyl ether	0.000371501	0.00022261802823825123
PEVPUD	propyl alcohol	1.32e-05	1.9102502433123763e-05
PEVPUD	isopropyl alcohol	3.76e-05	4.436234419066164e-05
PEVPUD	propionitrile	0.000165584	0.00015738798191152213
PEVPUD	2,3-dimethylbutane	0.000710138	0.0004751748936697053
PEVPUD	3-methylpentane	0.0007862810000000001	0.000874496437538897
PEVPUD	4,4-dimethyl-1-pentene	0.00112255	0.0006525349899056375
PEVPUD	4-methyl-1-hexene	0.00173102	0.0019346606656789596
PEVPUD	1,5-heptadiene	0.00178018	0.002062888026433323
PEVPUD	acetone	0.000306661	0.0004168937164877261
PEVPUD	4-methyl-4-penten-2-one	0.00212538	0.001961055373862933
PEVPUD	methyl propyl ketone	2.55e-05	3.0203044352830143e-05
PEVPUD	4-hexen-2-one	0.00282711	0.0020294508239076334
PEVQEO	methane	3.92e-06	3.600416757613555e-06
PEVQEO	ethene	1.0800000000000002e-05	1.1177950678125294e-05
PEVQEO	ethane	1.57e-05	1.5055534990053015e-05
PEVQEO	propene	4.0600000000000004e-05	5.2244436598622005e-05
PEVQEO	propane	5.2900000000000005e-05	4.4269906985153823e-05
PEVQEO	hydrogen cyanide	1.64e-05	1.2400806329572012e-05
PEVQEO	dimethyl ether	4.72e-05	4.4395246377313446e-05
PEVQEO	dimethylamine	7.06e-05	8.073048288455176e-05
PEVQEO	ethylamine	6.840000000000001e-05	8.536964749821619e-05
PEVQEO	neopentane	0.000307619	0.00044102056495262865
PEVQEO	methyl propyl ether	0.000328665	0.00024232980657803077
PEVQEO	2-pentene	0.000451277	0.0004642828216147491
PEVQEO	isopentane	0.000497295	0.00069031552427618
PEVQEO	methyl isopropyl ether	0.000349064	0.00040312022897629184
PEVQEO	acetaldehyde	8.44e-05	6.691275652714635e-05
PEVQEO	acetonitrile	8.73e-05	6.784252807196702e-05
PEVQEO	isopropyl alcohol	4.3e-05	4.3104815183576585e-05
PEVQEO	2,3-dimethylbutane	0.00145601	0.0012951837197394066
PEVQEO	3-methylpentane	0.00159834	0.0015604421562563022
PEVQEO	propionitrile	0.00025095200000000003	0.00016897893201361108
PEVQEO	4,4-dimethyl-1-pentene	0.00236027	0.0025152042366499055
PEVQEO	4-methyl-1-hexene	0.0038042	0.00457099474473123
PEVQEO	acetone	0.00053672	0.0003998353028976024
PEVQEO	4-methyl-4-penten-2-one	0.00416972	0.004348509057772413
PEVQEO	4-hexen-2-one	0.00572345	0.005028456370017154
PEVQEO	methyl propyl ketone	4.8e-05	5.341098235615265e-05
PIFPIE	methane	1.4400000000000001e-05	1.1814531997629247e-05
PIFPIE	ethane	0.000220893	0.00014144782795985416
PIFPIE	hydrogen cyanide	0.0004979	0.0003827482119057872
PIFPIE	propene	0.00122281	0.001067328287488196
PIFPIE	propane	0.00205674	0.0017144255612011033
PIFPIE	dimethyl ether	0.00406437	0.004583525904327936
PIFPIE	isobutane	0.0157709	0.015505278532751528
PIFPIE	acetonitrile	0.009884200000000001	0.012363577175685668
PIFPIE	acetaldehyde	0.00955239	0.008470785201043489
PIFPIE	ethylamine	0.010701899999999999	0.013036748001038509
PIFPIE	neopentane	0.0785974	0.04821354970473368
PIFPIE	isopropyl alcohol	0.0111443	0.020540298614472968
PIFPIE	acetone	0.0794985	0.14798437840847345
PIFPIE	propionitrile	0.0375097	0.059839788751649324
PIFPIE	methyl propyl ether	0.0935958	0.06527920872132688
PIFPIE	methyl isopropyl ether	0.22975	0.29625903167324386
PIFPIE	propyl alcohol	0.00791844	0.010356550289843848
PIFPIE	2,3-dimethylbutane	1.47621	0.8718180875776091
PIFPIE	methyl tert-butyl ether	0.8857219999999999	0.5362420302571939
PIFPIE	3-methylpentane	2.2685400000000002	1.2706680556444647
PIFPIE	1,5-heptadiene	9.76638	8.30670239495872
PIFPIE	methyl propyl ketone	0.104074	0.2382771954177658
PIFPIE	4-methyl-4-penten-2-one	21.1838	20.239979041809953
PIHNUQ	2,3-dimethylbutane	2.67e-15	4.043498156547562e-15
PIHNUQ	3-methylpentane	2.77e-15	1.0487935737622225e-14
PIHNUQ	isobutane	9.46e-10	4.411905349387822e-09
PIHNUQ	methane	1.63e-05	2.352413367731528e-05
PIHNUQ	methyl isopropyl ether	5.7799999999999995e-09	2.8076892319419257e-08
PIHNUQ	4-methyl-4-penten-2-one	1.28e-11	2.7575618043393453e-11
PIHNUQ	isopentane	2.32e-09	1.950571667463016e-10
PIHNUQ	ethene	0.000129239	0.00017374089651440202
PIHNUQ	hydrogen cyanide	0.000448865	0.0012726210069588335
PIHNUQ	methyl propyl ketone	6.74e-10	4.737430425436621e-10
PIHNUQ	ethane	0.00024556599999999996	0.00028311086126116654
PIHNUQ	dimethyl ether	0.0007346519999999999	0.002007967366426618
PIHNUQ	isopropyl alcohol	1.31e-05	2.3478964000032927e-05
PIHNUQ	methyl propyl ether	3.44e-06	5.021237931658667e-06
PIHNUQ	acetonitrile	0.00405375	0.007968607891784725
PIHNUQ	4-hexen-2-one	5.1799999999999994e-08	1.3497103982338483e-07
PIHNUQ	propene	0.00147857	0.00029710887108696973
PIHNUQ	propane	0.0008059930000000001	2.5826126642298627e-05
PIHNUQ	2-pentene	2.7e-06	2.4623637699638253e-06
PIHNUQ	ethylamine	0.00194172	0.0038552334965497688
PIHNUQ	1,5-heptadiene	9.980000000000001e-08	4.496910030871202e-08
PIHNUQ	dimethylamine	0.00654967	0.002656925299482635
PIHNUQ	acetone	0.00184913	0.0019692827390370353
PIHNUQ	propionitrile	0.040216800000000004	0.034664420712664845
PIHNUQ	propyl alcohol	0.00593844	0.0006065727780250881
PIJJOI	methane	2.07e-05	1.4735290138078412e-05
PIJJOI	ethene	0.000249181	0.0002641783532447663
PIJJOI	hydrogen cyanide	0.000298054	0.0004632689393027028
PIJJOI	ethane	0.0006341130000000001	0.0005584857091097064
PIJJOI	propene	0.00703872	0.0070404407512815155
PIJJOI	acetonitrile	0.00723948	0.051946717838466515
PIJJOI	dimethyl ether	0.00636938	0.015444949971884631
PIJJOI	propane	0.015484	0.030748888037174474
PIJJOI	acetaldehyde	0.01658	0.016067376626558508
PIJJOI	dimethylamine	0.0369755	0.04114474544911323
PIJJOI	isobutane	0.34815100000000004	0.28119723832496984
PIJJOI	ethylamine	0.100097	0.08853842477200262
PIJJOI	methyl propyl ether	1.04461	1.0747988245749143
PIJJOI	neopentane	3.3103	0.2512547650835872
PIJJOI	methyl isopropyl ether	2.6945	3.403650185105772
PIJJOI	2-pentene	2.90331	3.215021707826537
PIJJOI	isopentane	8.53669	31.819296251106945
PIJJOI	methyl tert-butyl ether	22.2874	15.135382220565221
PIJJOI	isopropyl alcohol	2.83397	0.8728602554622715
PIJJOI	3-methylpentane	124.5	218.78237221728608
PIJJOI	2,3-dimethylbutane	172.956	82.1076199608387
PIJJOI	propyl alcohol	2.79279	0.5582464228190028
PIJJOI	1,5-heptadiene	61.3993	107.25865367869925
PIJJOI	4,4-dimethyl-1-pentene	363.346	38.876344788936855
PIJJOI	4-hexen-2-one	166.546	653.9671440696221
PIJJOI	4-methyl-1-hexene	600.5509999999999	1477.4659928629483
PORVUO	methane	4.26e-05	6.369121871035851e-05
PORVUO	ethene	0.0005726290000000001	0.0006690283651273377
PORVUO	ethane	0.00136193	0.0018336521490148947
PORVUO	methyl tert-butyl ether	9.98e-07	8.59464309130321e-06
PORVUO	4,4-dimethyl-1-pentene	1.0900000000000001e-07	7.717370447326328e-07
PORVUO	hydrogen cyanide	0.00612148	0.0042870552325282195
PORVUO	propene	0.0109627	0.016051436089621507
PORVUO	dimethyl ether	0.0913313	0.0630720486498197
PORVUO	isobutane	0.0239774	0.04119420243758589
PORVUO	acetonitrile	0.689227	0.2274761281907031
PORVUO	ethylamine	0.31196399999999996	0.4442576863806813
PORVUO	isopentane	0.11958900000000001	0.11723830904648282
PORVUO	methyl propyl ether	0.814233	0.8948120337355325
PORVUO	2-pentene	0.754143	1.5449654836931623
PORVUO	propionitrile	4.7237800000000005	2.9193231662934322
PORVUO	2,3-dimethylbutane	0.0433394	0.00825641917601549
PORVUO	isopropyl alcohol	1.23796	0.957884383738315
PORVUO	acetone	10.0359	7.436548392220674
PORVUO	methyl isopropyl ether	1.31461	1.8449298527050382
PORVUO	propyl alcohol	1.24778	0.6323520276870696
PORVUO	4-methyl-1-hexene	1.15094	0.3561766022258869
PORVUO	1,5-heptadiene	91.2535	146.03764910684518
PORVUO	methyl propyl ketone	26.2584	10.963839313728412
PUQXUV	methane	6.17e-05	0.0001865272131797247
PUQXUV	ethene	0.00228268	0.004070566537400287
PUQXUV	ethane	0.00759131	0.021701959207131936
PUQXUV	propene	0.041278300000000004	0.12723580206091592
PUQXUV	neopentane	0.00245661	0.0017850799228679814
PUQXUV	methyl propyl ether	0.051707100000000006	2.0818558056568075
PUQXUV	propane	0.0639222	0.1297030720199922
PUQXUV	hydrogen cyanide	0.27575500000000003	0.44032364345949027
PUQXUV	2-pentene	0.110096	0.8824698269284709
PUQXUV	isopentane	0.0252287	0.05573750969324395
PUQXUV	methyl tert-butyl ether	0.00362886	0.004064200934691046
PUQXUV	isobutane	0.109405	0.02800688042111289
PUQXUV	4,4-dimethyl-1-pentene	0.015330200000000002	0.0030079195008401206
PUQXUV	2,3-dimethylbutane	0.0207075	0.005625702332741938
PUQXUV	3-methylpentane	0.200848	0.14400140283454294
PUQXUV	methyl propyl ketone	0.0781622	0.40193111469587056
PUQXUV	dimethylamine	12.2527	28.183276188301047
PUQXUV	4-methyl-4-penten-2-one	4.23412	2.018435305958506
PUQXUV	1,5-heptadiene	21.9024	80.47861858495894
PUQXUV	4-hexen-2-one	18.7746	219.5493857770793
PUQXUV	acetaldehyde	312.205	76.37958719115503
PUQXUV	methyl isopropyl ether	2.76681	0.5503373248600743
PUQXUV	acetonitrile	1076.22	325.60733186687844
PUQXUV	acetone	1043.93	307.35078311316664
PUQXUV	ethylamine	1686.6	248.76794962867962
PUQXUV	propionitrile	19165.5	3340.617144359915
PUQXUV	isopropyl alcohol	12966.9	1944.214734422796
PUQXUV	propyl alcohol	4662.31	1565.2074510349764
PUQYAC	methane	6.24e-05	5.0072450580766685e-05
PUQYAC	hydrogen cyanide	0.000617862	0.00051032292285415
PUQYAC	ethene	0.00225175	0.002145577089870296
PUQYAC	ethane	0.0075485	0.003095222178711709
PUQYAC	acetonitrile	0.0361983	0.051655644626046646
PUQYAC	acetaldehyde	0.0348419	0.06683547565801956
PUQYAC	propene	0.0429763	0.04248410998845562
PUQYAC	neopentane	0.0023136999999999997	0.00041190511248189826
PUQYAC	methyl isopropyl ether	0.0121643	0.13846250293633178
PUQYAC	methyl propyl ether	0.0628057	0.0492015571315304
PUQYAC	propane	0.065978	0.02383698178839001
PUQYAC	propionitrile	0.132699	0.28891990994448563
PUQYAC	methyl tert-butyl ether	0.00298309	0.001837222673383498
PUQYAC	isopentane	0.0258444	0.059904851355653044
PUQYAC	ethylamine	0.28194600000000003	0.2609176308070321
PUQYAC	dimethylamine	0.159412	0.07852919934753214
PUQYAC	propyl alcohol	0.015609399999999999	0.09972331546143624
PUQYAC	isopropyl alcohol	0.07810039999999999	0.12368530897603044
PUQYAC	isobutane	0.105229	0.10545355825595652
PUQYAC	4,4-dimethyl-1-pentene	0.0123654	0.004031989649264954
PUQYAC	2,3-dimethylbutane	0.0170751	0.027115457426420794
PUQYAC	acetone	1.72543	0.8274367269936153
PUQYAC	3-methylpentane	0.203206	0.2171943709071741
PUQYAC	methyl propyl ketone	0.033122900000000004	0.018305142103397645
PUQYAC	4-hexen-2-one	6.85147	3.9837494688882265
PUQYAC	4-methyl-1-hexene	1.43743	3.1839516194619324
PUQYAC	1,5-heptadiene	28.8748	18.29133193961608
PUSDOX	ethene	7.59e-05	4.678984904806806e-05
PUSDOX	ethane	0.000158853	0.00011675133692697973
PUSDOX	hydrogen cyanide	0.000105481	0.00017071668126182263
PUSDOX	propene	0.00108032	0.0007704124195307563
PUSDOX	propane	0.00201525	0.0014136366755842602
PUSDOX	dimethyl ether	0.0012200999999999998	0.0022595172895356576
PUSDOX	acetaldehyde	0.00150705	0.003745642389642228
PUSDOX	propionitrile	0.00783268	0.02762792083979883
PUSDOX	ethylamine	0.00449245	0.006580873299860985
PUSDOX	isobutane	0.026070199999999998	0.026109560336598503
PUSDOX	dimethylamine	0.00484241	0.004577048514894002
PUSDOX	neopentane	0.246961	0.17605762965674326
PUSDOX	2-pentene	0.191688	0.13308413051751347
PUSDOX	isopropyl alcohol	0.00877837	0.015483084656171606
PUSDOX	3-methylpentane	5.11226	3.1492206799202385
PUSDOX	propyl alcohol	0.0101475	0.008566863547402284
PUSDOX	2,3-dimethylbutane	6.37772	3.476073234414631
PUSDOX	methyl propyl ketone	0.0554788	0.06793581272717691
PUSDOX	1,5-heptadiene	13.1103	6.7323563740566135
PUSDOX	4,4-dimethyl-1-pentene	23.2014	25.24045501249842
PUSDOX	4-hexen-2-one	14.7353	16.67460339751891
PUSDOX	4-methyl-1-hexene	30.6739	25.30968868267955
PUWCUF	methane	1.66e-05	2.2896113351047995e-05
PUWCUF	ethene	0.000144642	0.0001742643541440415
PUWCUF	ethane	0.000334164	0.00035430537346781187
PUWCUF	propene	0.00254393	0.0016194716302977501
PUWCUF	hydrogen cyanide	0.002344	0.004668539469783455
PUWCUF	neopentane	0.000815182	0.006734623025777389
PUWCUF	isobutane	0.0374166	0.01564441679124136
PUWCUF	methyl propyl ether	0.184778	0.22789336750477826
PUWCUF	ethylamine	0.0706846	0.10605437450931852
PUWCUF	acetaldehyde	0.08377539999999999	0.08321771255679854
PUWCUF	2-pentene	0.341484	0.2740933275247689
PUWCUF	dimethylamine	0.09706580000000001	0.07440485469138007
PUWCUF	acetonitrile	0.364244	0.2951615962657891
PUWCUF	methyl tert-butyl ether	0.0256599	0.08528446067932151
PUWCUF	isopentane	0.514942	0.12223160818377427
PUWCUF	dimethyl ether	0.566447	0.11225603755947604
PUWCUF	4,4-dimethyl-1-pentene	0.0366546	0.2924524957698529
PUWCUF	propionitrile	4.125769999999999	1.2835524782926193
PUWCUF	isopropyl alcohol	0.46420100000000003	0.8411790444657569
PUWCUF	acetone	0.8626219999999999	1.941965514166744
PUWCUF	propyl alcohol	0.401127	0.6918302562861021
PUWCUF	3-methylpentane	4.4919400000000005	3.7107763014242785
PUWCUF	2,3-dimethylbutane	5.88722	2.248320589354559
PUWCUF	4-methyl-1-hexene	17.492	7.998292490727625
PUWCUF	methyl propyl ketone	1.53484	1.6406741696016287
PUWCUF	4-methyl-4-penten-2-one	439.35	179.25618312894377
PUWCUF	4-hexen-2-one	1099.86	719.7450895355831
QARTEK	methane	5e-06	1.0984942609889376e-05
QARTEK	ethene	5.56e-05	3.2074719885439994e-05
QARTEK	hydrogen cyanide	7.18e-05	0.00017947291286140904
QARTEK	4,4-dimethyl-1-pentene	2.8899999999999997e-09	4.143092532573645e-09
QARTEK	neopentane	3.7100000000000003e-07	1.650831346844362e-08
QARTEK	acetonitrile	0.00106056	0.0009296829182981131
QARTEK	dimethyl ether	0.000602305	0.0012834990425663185
QARTEK	propene	0.000632685	0.00032723231802312953
QARTEK	propane	0.0009164689999999999	0.002223334918918122
QARTEK	acetaldehyde	0.00199634	0.0017298908784111392
QARTEK	dimethylamine	0.00169561	0.0023801402582541743
QARTEK	methyl tert-butyl ether	6.38e-06	2.3855805047591182e-06
QARTEK	2-pentene	0.000114769	0.0005147190704262155
QARTEK	methyl propyl ether	0.00020376299999999998	0.000723295545357683
QARTEK	1,5-heptadiene	4.1299999999999995e-07	1.2728951500144458e-06
QARTEK	methyl propyl ketone	7.5e-06	4.001990436854726e-05
QARTEK	acetone	0.0200335	0.01684426852199792
QARTEK	3-methylpentane	7.85e-06	6.376877687432739e-05
QARTEK	isopentane	0.00043054599999999997	0.0008420865351768214
QARTEK	methyl isopropyl ether	0.00380238	0.0011021076769147046
QARTEK	isopropyl alcohol	0.00837609	0.011294389814791169
QARTEK	2,3-dimethylbutane	0.0007381689999999999	3.447552386059631e-05
QARTEK	4-hexen-2-one	0.00030010700000000003	0.0001792715724641493
QARTEK	4-methyl-4-penten-2-one	0.00048482	0.00020470947195861823
QARTEK	propyl alcohol	0.038692000000000004	0.014319113557994033
QATHOK	methane	4.44e-06	7.719982196773324e-06
QATHOK	ethene	2.27e-05	3.2207505997238445e-05
QATHOK	ethane	4.11e-05	7.845631978339774e-05
QATHOK	propane	0.000264867	0.0007671763698427763
QATHOK	hydrogen cyanide	0.000336628	0.0005001320168631895
QATHOK	methyl propyl ether	0.00373735	0.012643363137989756
QATHOK	isopentane	0.00918332	0.01454625648629811
QATHOK	acetonitrile	0.00615091	0.007266760164698291
QATHOK	dimethyl ether	0.00273414	0.0020521009776865553
QATHOK	2,3-dimethylbutane	0.0479324	0.04985196721629455
QATHOK	3-methylpentane	0.0495077	0.0498096854140523
QATHOK	propionitrile	0.028134199999999998	0.02984414814034951
QATHOK	acetone	0.0371812	0.03706265891982402
QATHOK	4,4-dimethyl-1-pentene	0.103774	0.08463156127708214
QATHOK	4-methyl-1-hexene	0.16301600000000002	0.2327618360379787
QATHOK	1,5-heptadiene	0.159021	0.2389995238887182
QATHOK	ethylamine	0.0343129	0.01010813556050479
QATHOK	methyl isopropyl ether	0.0817945	0.03455851235572763
QATHOK	methyl tert-butyl ether	0.165627	0.06416550035663035
QATHOK	dimethylamine	0.06347409999999999	0.01090818086600929
QATHOK	methyl propyl ketone	0.0200026	0.02329866745236009
QATHOK	4-methyl-4-penten-2-one	3.36925	2.1137539307628725
QAVWAN	methane	1.32e-05	1.1955344121170534e-05
QAVWAN	ethene	0.00010599299999999999	0.00011035220042041494
QAVWAN	ethane	0.000233918	0.0002159348226558618
QAVWAN	hydrogen cyanide	0.00024624	0.00030735216297707107
QAVWAN	propene	0.0019892	0.002336622233043829
QAVWAN	propane	0.00413608	0.0035178017450539162
QAVWAN	dimethyl ether	0.00358219	0.0036034621371158764
QAVWAN	acetaldehyde	0.00537851	0.009935841013542106
QAVWAN	acetonitrile	0.0068643	0.014203727068057143
QAVWAN	ethylamine	0.00938174	0.009005556629510404
QAVWAN	dimethylamine	0.0102277	0.00766430499116596
QAVWAN	isobutane	0.0704284	0.07242407639906538
QAVWAN	propyl alcohol	0.00979547	0.02023497483868571
QAVWAN	methyl propyl ether	0.196606	0.13890470746593586
QAVWAN	2-pentene	0.43650600000000006	0.36948357419836636
QAVWAN	neopentane	0.7253430000000001	0.8238788245404721
QAVWAN	methyl isopropyl ether	0.9011379999999999	0.5861559030547238
QAVWAN	4,4-dimethyl-1-pentene	32.76	71.53544969900827
QAVWAN	1,5-heptadiene	67.9611	29.45164267542836
QAVWAN	4-methyl-1-hexene	36.364000000000004	67.63159804997218
QAVWAN	4-methyl-4-penten-2-one	107.439	114.06522046861014
QAVWAN	4-hexen-2-one	230.53400000000002	46.45134448828207
QEFNAQ	methane	2.5300000000000002e-05	2.830516957863024e-05
QEFNAQ	ethane	0.000223763	0.000257266002408207
QEFNAQ	ethene	0.000224663	0.00031494227132384536
QEFNAQ	isobutane	0.000102159	0.0004920101229952108
QEFNAQ	hydrogen cyanide	0.00151379	0.0008380832871831018
QEFNAQ	propane	0.00076927	0.0005419868058365568
QEFNAQ	dimethylamine	0.00149899	0.005762195571190538
QEFNAQ	neopentane	0.00023004	0.00021206752321445107
QEFNAQ	methyl isopropyl ether	0.00049232	0.0021799308863954723
QEFNAQ	2,3-dimethylbutane	7.659999999999999e-05	0.00024949207282933157
QEFNAQ	methyl tert-butyl ether	0.000544848	0.0006406267738845766
QEFNAQ	acetone	0.00229015	0.013863175975683224
QEFNAQ	4-methyl-4-penten-2-one	0.000933648	0.002170883391297781
QEFNAQ	3-methylpentane	0.00166215	0.0008844520379336146
QEFNAQ	acetaldehyde	0.134516	0.027233883743438807
QEFNAQ	4,4-dimethyl-1-pentene	0.00386023	0.001501386462284703
QEFNAQ	2-pentene	0.041337599999999995	0.022645918601238175
QEFNAQ	acetonitrile	0.498658	0.08854180370398251
QEFNAQ	ethylamine	0.061612900000000005	0.03421150860707737
QEFNAQ	methyl propyl ketone	0.000401286	0.00029700682109758586
QEFNAQ	4-methyl-1-hexene	0.012863399999999999	0.01862100003699052
QEFNAQ	propyl alcohol	0.032371699999999996	0.02222049173528153
QEFNAQ	isopropyl alcohol	0.044564099999999995	0.01971132719214058
QEFNAQ	1,5-heptadiene	2.00793	1.1557474718306937
QESYOD	methane	3.27e-06	2.49064564001929e-06
QESYOD	ethene	1.34e-05	1.5602428626312724e-05
QESYOD	ethane	2.0600000000000003e-05	2.4007988542381724e-05
QESYOD	dimethylamine	0.00018491900000000002	0.0003981637773822096
QESYOD	isobutane	0.0008005719999999999	0.0009761131541241965
QESYOD	isopropyl alcohol	0.000119359	0.00024829295710710126
QESYOD	dimethyl ether	0.00028571900000000003	0.0003286736056982673
QESYOD	hydrogen cyanide	0.000265886	9.30685219910587e-05
QESYOD	methyl propyl ether	0.00300048	0.004522497478465837
QESYOD	2-pentene	0.00479133	0.005348532241389147
QESYOD	isopentane	0.00758645	0.00766029832639558
QESYOD	acetaldehyde	0.000714558	0.00045232275055780635
QESYOD	propionitrile	0.00143035	0.0024780846448675246
QESYOD	acetonitrile	0.00153827	0.0008683402955713129
QESYOD	propyl alcohol	0.000199971	0.00026371636092774943
QESYOD	acetone	0.0031927	0.0033575606080214655
QESYOD	methyl tert-butyl ether	0.0237605	0.013984486331379439
QESYOD	2,3-dimethylbutane	0.0725168	0.02570742039199286
QESYOD	3-methylpentane	0.061435300000000005	0.09179051814991691
QESYOD	4,4-dimethyl-1-pentene	0.19914400000000002	0.1986137909983285
QESYOD	4-methyl-1-hexene	0.254639	0.3651684841476377
QESYOD	methyl propyl ketone	0.00255519	0.00213771339790253
QESYOD	4-hexen-2-one	0.45530200000000004	0.36426409615092287
QESYOD	4-methyl-4-penten-2-one	0.6020979999999999	0.6902158003446146
QEVKOS	methane	1.0800000000000002e-05	8.824374573944513e-06
QEVKOS	ethene	0.00011746	9.35565008844644e-05
QEVKOS	neopentane	4.6200000000000003e-08	2.507541232847601e-07
QEVKOS	ethane	0.000259898	0.0002877949496227237
QEVKOS	hydrogen cyanide	0.000643915	0.00036074323584996967
QEVKOS	propene	0.00155877	0.0020620129880589747
QEVKOS	propane	0.00238018	0.0038881696869477547
QEVKOS	dimethyl ether	0.0136493	0.020325526298317496
QEVKOS	acetaldehyde	0.0124863	0.008356070872259567
QEVKOS	dimethylamine	0.016194	0.014779272102809186
QEVKOS	ethylamine	0.0163817	0.026829738266116097
